date_played_est,iron_source,enter_type,gold_source,spawn_biome,rta,time_wood,time_iron_pick,time_nether,time_bastion,time_fortress,time_first_portal,time_second_portal,time_stronghold,time_end,igt,gold_dropped,blaze_rods,blazes_killed,flint_picked_up,gravel_mined,deaths_total,jumps,eyes_used,diamond_picks_crafted,ender_pearls_used,obsidian_placed,diamond_sword_crafted,stone_mined,netherrack_mined,trade_enchanted_book, trade_iron_boots,trade_potion,trade_splash_potion,trade_iron_nugget,trade_ender_pearl,trade_string,trade_quartz,trade_obsidian,trade_crying_obsidian,trade_fire_charge,trade_leather,trade_soul_sand,trade_nether_brick,trade_glowstone_dust,trade_gravel,trade_magma_cream,killed_blaze,killed_chicken,killed_cod,killed_cow,killed_creeper,killed_enderman,killed_endermite,killed_ghast,killed_hoglin,killed_iron_golem,killed_pig,killed_piglin,killed_salmon,killed_sheep,killed_skeleton,killed_spider,killed_witch,killed_wither_skeleton,killed_zombie,eaten_bread,eaten_cooked_beef,eaten_cooked_chicken,eaten_cooked_cod,eaten_cooked_mutton,eaten_cooked_porkchop,eaten_cooked_salmon,eaten_enchanted_golden_apple,eaten_golden_apple,eaten_apple,eaten_rotten_flesh,eaten_golden_carrot,eaten_mushroom_stew,travel_walk_on_water,travel_walk,travel_walk_under_water,travel_swim,travel_boat,travel_sprint,seed,igt_2,date_played_est_2,bastion_type,end_fight_type,real_deaths,frame_eyes,run_id,,,,,,,,,,notes,
6/14/2024 19:28:36,Structureless,Lava Pool,Bastion,forest,0:53:36,0:00:07,0:03:46,0:05:35,0:07:19,0:10:27,0:35:31,,0:50:32,0:51:25,0:52:16,297,28,40,2,15,5,"2,089",17,0,28,10,0,145,98,,,,,,,,,,,,,,,,,,40,0,0,5,0,0,1,1,1,0,10,0,0,2,2,0,0,14,3,4,1,0,0,0,23,0,0,0,0,0,4,0,28,720,34,"1,111","2,004","1,983",-9107864260451636588,0:52:16,6/15/2024 0:28:36,bridge/Stables,Zero Cycle,2,1,"3,450",FALSE,,,,,,,,https://www.youtube.com/watch?v=_OUWNimTWG8,"360d by skeleton, followed cave to mineshaft chest in spider spawner web and got nametag, half heart leaving cave, sunflower plains + mesa, digdown right beside lava, gold carrots from rp, bastion with ssv fort 1 pearl away, very silly route because pigs wandered away, 10:30 fort, shot off pillar and comboed by wither and fall over lava, silly nighttime food gathering, back ups + old trades for gear bad blaze rates, pearled into piglin and died to his friend, scary fort travel back, return to sender, played gap, cave blind so educated, 1 obby short so had to search outer area, no more from 4 gold blocks, dug up through iceberg, read a 0.3 angle, ocean travel, shattered savanna digdown, ravine stronghold, wormhole to pr, zero cycle redemption",
6/14/2024 18:31:53,Full Shipwreck,Magma Ravine,Bastion,taiga,0:41:51,0:00:08,0:30:03,0:06:50,0:07:24,0:12:52,0:15:05,,0:19:06,0:20:08,0:37:45,206,8,13,1,48,1,"1,439",17,1,28,25,0,75,39,,,,,,,,,,,,,,,,,,13,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,7,0,0,3,0,9,2,0,0,0,3,11,0,45,426,74,963,"1,638","1,393",-4087407011228082399,0:37:45,6/14/2024 23:31:53,housing/housing,Other,1,2,"3,449",FALSE,,,,,,https://clips.twitch.tv/ExquisiteCheerfulOstrichOpieOP-SyrIlnzRmIYbYzOs,https://clips.twitch.tv/SmoothAltruisticWallabyKeyboardCat-oLtntCrlpyWcRN7c,https://www.youtube.com/watch?v=_OUWNimTWG8,"coast spawn with nearby lava pool, empty ocean, ruins for close bt, juiced chest with 3 diamonds for pick, bad gravel rates, digdown to magma cave instead, close housing babastion, 32 chunk diagonal fort, blind by temple, shot while trying to measure angle, scary zero cycle surviving with 1.5 hearts, only 9 arrows so had to climb towers, trapped pearl in dragons breath, died to bad pearl to tower, iron from chests to play 2nd housing, only 11 pearls, missed perch from no pearl",
6/14/2024 17:42:17,Structureless,Lava Pool,Bastion,forest,0:28:29,0:00:04,0:02:00,0:08:15,0:11:47,0:18:32,0:20:32,,0:24:57,0:25:42,0:27:46,335,11,15,1,3,1,992,15,1,18,20,0,81,28,,,,,,,,,,,,,,,,,,15,0,0,2,0,0,0,0,0,1,5,0,0,2,3,0,0,3,0,3,3,0,0,2,9,0,0,1,0,0,0,0,31,423,7,153,162,985,7461405952333207196,0:27:46,6/14/2024 22:42:17,Treasure,Half Bow,0,1,"3,448",FALSE,,,,,https://clips.twitch.tv/IronicHappyArmadilloBibleThump-vZ_X9IY7csI4xlkV,https://clips.twitch.tv/SpotlessOpenYogurtBlargNaut-ZALQlbZ-PiC_PJ_W,https://clips.twitch.tv/AnnoyingCleanHyenaPanicBasket-DWBZ3PPMe4_CF3fm,https://www.youtube.com/watch?v=_OUWNimTWG8,"Found witch hut near spawn, went to far village, needed 7 tries to hit golem, silly creeper moment while getting iron in cave, had no eyeballs to see hay on top of hill, portal build exposed diamonds, poundy portaled, scuffed treasure basaltion, armorless bottom first, got only 11 obi from the whole treasure, traded with piglin for more obi at fort, 1k blind, nailed axis, dragon flew on side setup zero, sick one cycle save",
6/14/2024 17:10:20,Structureless,Lava Pool,Bastion,birch_forest_hills,0:25:54,0:00:08,0:05:34,0:07:36,0:10:20,0:15:18,0:18:11,,0:23:49,0:23:54,0:25:34,115,8,11,1,22,0,830,15,0,7,21,0,57,117,2,1,3,1,42,18,41,92,11,30,27,80,136,68,28,117,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,317,6,"2,239",324,961,584617086128344824,0:25:34,6/14/2024 22:10:20,Housing,Half Bow,0,1,"3,447",FALSE,,,,,,,,https://www.youtube.com/watch?v=_OUWNimTWG8,"Rare play going in mesa to see more, played cave there, self-spleefed while getting leaves, climbed mount everest to get water, almost died missing the dropper down, almost went past bastion, top down, dug into fort next to 4 withers, threw pred by misplacing 2 obi and losing educated, 2.5k blind, ocean exposed portal room, not enough explosives for zero, ",
6/14/2024 16:40:40,Village,Lava Pool,Bastion,desert,0:22:27,0:00:18,0:03:04,0:04:24,0:05:32,0:14:10,0:16:02,,0:20:04,0:20:40,0:21:41,21,8,11,3,5,1,"1,057",16,0,13,24,0,60,36,,,,,,,,,,,,,,,,,,11,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,9,0,0,27,266,0,11,40,864,-3926467471041905432,0:21:41,6/14/2024 21:40:40,Bridge,Zero Cycle,1,1,"3,446",FALSE,,,,,,,,https://www.youtube.com/watch?v=_OUWNimTWG8,"Had village on pie, golem + cod strats, entered in big double ravine, sub 4:30 enter, close bastion, died to piglins being blind while dking double single bridge, raided temple on the way back, scary pearl on fort, could blaze donut, 1.2k blind, scary situation digging up at 2nd portal, sick redemption zero",
6/14/2024 16:12:19,Structureless,Lava Pool,Bastion,forest,0:20:07,0:00:09,0:04:37,0:05:56,0:07:55,0:10:49,0:13:35,,0:16:43,0:17:19,0:19:00,137,8,17,1,3,0,637,15,0,13,29,0,125,151,0,1,3,0,57,31,132,40,15,31,32,92,64,117,40,151,21,17,0,0,3,0,0,0,0,0,0,4,1,0,0,2,0,0,1,0,0,7,0,0,0,9,0,0,0,0,0,0,0,16,324,49,128,6,650,7760424914281354726,0:19:00,6/14/2024 21:12:19,Housing,Half Bow,0,2,"3,445",FALSE,,,,,,,,https://www.youtube.com/watch?v=_OUWNimTWG8,"Awful forest spawn, suprisingly got decent amount of animals, dug down in lake for iron, decent 6 min enter, almost slipped off while towering up to bastion, double triple top down, mob nation in silly warped fort, buried spawner went crazy, scuffed 1st portal build, 1.9k blind, barely missed sub 19",
6/14/2024 15:47:44,Structureless,Lava Pool,Bastion,taiga,0:35:44,0:00:06,0:02:38,0:06:20,0:08:34,0:12:51,0:14:00,,0:30:51,0:32:43,0:34:45,79,9,10,1,58,2,"1,418",16,1,16,20,0,119,116,,,,,,,,,,,,,,,,,,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,5,4,0,0,0,0,0,0,2,0,0,0,1,29,475,56,168,147,"1,403",5519472890236096484,0:34:45,6/14/2024 20:47:44,Bridge,Ground Zero,2,3,"3,444",FALSE,,,,,,,https://clips.twitch.tv/VastTangentialTofuNerfRedBlaster-VCZvyuAqR1-1jA06,https://www.youtube.com/watch?v=_OUWNimTWG8,"1.18+ cave next to spawn, found singular floating grass block, had no animals and got sat stew as food, found diamonds and sick minecart chest next to lava, double single bridge, no chance of 20 obi, pearled into lava without fire res but lived, 1.1k blind, died to pearling against wall after getting sniped by blaze, took big fall on the way to enter, then died like an idiot to piglins on the way back, scuffed stronghold nav into dragon flying away on front 103 side",
6/14/2024 15:08:35,Structureless,Lava Pool,Bastion,desert,0:19:18,0:01:36,0:02:06,0:04:53,0:05:20,0:09:53,0:11:57,,0:15:52,0:16:22,0:18:34,117,7,15,1,7,0,837,19,0,3,12,0,35,55,1,0,4,4,82,16,47,60,6,18,48,86,181,78,49,69,21,15,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,22,286,12,49,0,801,-1902457480908599695,0:18:34,6/14/2024 20:08:35,Stables,Half Bow,0,0,"3,443",FALSE,,,,,,,,https://www.youtube.com/watch?v=_OUWNimTWG8,"Preferred savanna over desert village due to wood proximity, found lava pool on the way, got 3ironed by golem, caved for the rest in ravine, close bastion, blaze spawner was visible from home portal, got no pearls from gap, needed to mine backups to barely get enough pearls, went for home portal educated, 2k blind, zero wasn't happening, dragon perched on time for sub 19",
6/14/2024 14:30:19,Structureless,Lava Pool,Bastion,river,0:26:11,0:00:12,0:03:35,0:05:54,0:06:21,0:14:19,0:17:04,,0:21:52,0:22:53,0:25:27,292,19,14,1,10,3,880,19,1,21,20,0,114,16,,,,,,,,,,,,,,,,,,14,0,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,9,0,0,0,3,0,0,0,0,2,0,0,82,425,4,21,117,980,-5571937672229858487,0:25:27,6/14/2024 19:30:19,Treasure,Half Bow,0,2,"3,442",FALSE,,,,,,,,https://www.youtube.com/watch?v=_OUWNimTWG8,"Structureless overworld, needed a while to find almost completely flooded lava pool, scuffed enter, almost died getting hit off while doing top, mined bottom as well for 20 obi just to get rolled (1 in 219), ripped 3 diamond in fort chests, reverse eye spied back to back streams, 2k blind, dragon flew on zero, thought i was too low on health for ground zero but prob woulda been fine",
6/14/2024 13:58:49,Structureless,Lava Pool,Bastion,plains,0:28:25,0:00:22,0:01:59,0:05:18,0:14:15,0:06:09,0:19:33,,0:21:50,0:24:17,0:27:11,164,8,18,0,0,0,"1,320",16,0,6,10,0,29,141,3,0,4,4,61,21,113,63,13,42,44,50,201,180,88,161,35,18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,24,0,0,0,0,0,0,0,0,5,0,0,0,10,446,2,14,339,"1,362",-580579532541329888,0:27:11,6/14/2024 18:58:49,Bridge,Half Bow,0,0,"3,441",FALSE,,,,,,,,https://www.youtube.com/watch?v=_OUWNimTWG8,"Village with blacksmith and enterable rp in sight, cosmetic blacksmith, decided to highroll for light and got rolled, struggled to see iron in cave, still sub 5:30 enter, far bastion, played fort first on the way and almost died like 3 times, scuffed basaltion and routing, got rolled on obi and had to blind, 1st portal in jungle, hit the <100 blind, had no preemptive spike, slipped off while building zero setup, almost died to walking in dragons breath",
6/12/2024 21:13:16,Full Shipwreck,Magma Ravine,Bastion,beach,0:39:35,0:00:09,0:02:39,0:03:38,0:04:43,0:25:45,0:27:29,,0:33:20,0:33:53,0:36:43,,9,12,1,17,3,"1,517",15,0,24,20,0,40,130,,,,,,,,,,,,,,,,,,12,0,0,0,1,3,0,0,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,14,6,0,0,0,2,0,0,10,523,19,404,"1,084","1,453",-8765446391836266258,0:36:43,6/13/2024 2:13:16,Housing/Treasure/Stables/Stables,Other,1,1,"3,440",FALSE,,,,,,,,https://www.youtube.com/watch?v=Rvala3qFPdY,"found a bt map from ocean ruins and and a small magma ravine closeby, 3:30 enter, housing bastion very close near spawn, broke 4 top chests with gold axe but got no obby from them, luckily trades and bottom chests clutched up, back to back runs getting treasured and silly endermite death, visited a stables for food, died from fall damage when pearling, attempted pearl clutch but did not land due to weird terrain got all the items back 11 minutes later, thought the next spawner was another treasure so wasted a lot of pearls, turnt out it was a fortress and we had 13 pearls left, one eye broke during blind, failed staircase bridging twice on the way to second portal coords, hit starter staircase, clean nav, left the death reset bed and did not hit the 4 bed one cycle, but saved because we had a crossbow",
6/12/2024 20:29:22,Village,Lava Pool,Bastion,plains,0:28:16,0:02:17,0:03:25,0:07:02,0:07:56,0:16:59,0:19:37,,0:24:18,0:25:04,0:25:59,93,14,20,1,2,2,"1,051",16,1,31,20,0,46,203,,,,,,,,,,,,,,,,,,20,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,23,4,0,0,0,7,0,0,2,0,0,0,0,10,358,12,126,84,"1,076",-1662407539920300910,0:25:59,6/13/2024 1:29:22,Housing/Treasure,Zero Cycle,0,1,"3,439",FALSE,,,,,,,,https://www.youtube.com/watch?v=Rvala3qFPdY,"15:1 ratio on a sub 27 pred, got nothing from desert temple, went to a plains village after, found a lava pool with 4 lava inside a cave, stupid cave enters not working, housing backup blocks elevated upwards and taken by the pigs, piglin just fell and died in front of us, treasured, got quite a bit lost going to fort, out of fire res upon entering fortress, found 2 stray lava when digging in a wall to second portal coords, found mineshaft during digging down to sh, sent mid and found portal room, hit the back zero",
6/12/2024 19:56:56,Structureless,Lava Pool,Bastion,plains,0:33:29,0:00:07,0:04:08,0:08:01,0:09:52,0:19:21,0:22:18,,0:27:09,0:28:13,0:32:12,117,7,15,1,19,0,"1,437",17,0,12,25,0,147,235,2,1,2,1,70,25,90,20,6,31,46,98,92,89,30,208,10,15,0,0,4,0,3,0,0,0,0,2,0,0,2,1,0,0,1,0,0,9,0,0,5,6,0,0,0,5,0,0,0,19,522,7,18,196,"1,536",-6803361454128937288,0:32:12,6/13/2024 0:56:56,Housing,Half Bow,0,1,"3,438",FALSE,,,,,,,,https://www.youtube.com/watch?v=Rvala3qFPdY,"block clutched with a crafting table to a ravine for iron, got a fake lava digging down but found a real one instantly after, top down housing, spawner was 30 chunks and diagonal, deduced that it was a treasure so went to the other side, low amount of pearls so fully ran towards the fortress, had 12 eyes left upon digging down to stronghold, missed starter by one chunk but got in sh regardless, really slow perch even with half bow",
6/12/2024 19:19:47,Structureless,Magma Ravine,Bastion,river,0:37:29,0:00:17,0:09:01,0:11:00,0:12:42,0:18:19,0:22:32,,0:26:08,0:26:38,0:28:38,108,8,24,2,33,1,"1,131",16,0,21,20,0,141,27,,,,,,,,,,,,,,,,,,24,0,0,2,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,5,0,0,0,13,0,0,0,0,2,0,0,18,355,22,93,59,"1,198",5868192935053781536,0:28:38,6/13/2024 0:19:47,Housing,Half Bow,1,2,"3,437",FALSE,,,,,,,,https://www.youtube.com/watch?v=Rvala3qFPdY,"Got free wool from fox killing sheep, rolled on river digdown for iron, tried to dig towards lava for potential iron but died in the process, found a nearby cave and lava pool upon respawn, 11 minute enter, manhunt route, didn’t have to check top chests for obby, fortress inside a wall, dug up to it, paused game to rescue jules from rain during fort split, horrendous blaze rates, clean stronghold nav, not the best pearl throw so pulled out from caged front zero, dragon east wested",
6/12/2024 18:39:12,Structureless,Lava Pool,Bastion,taiga,0:49:01,0:00:13,0:04:15,0:06:59,0:11:27,0:22:42,0:23:26,,0:29:24,0:29:51,0:45:26,103,11,16,1,13,4,"1,808",17,2,15,24,0,112,372,,,,,,,,,,,,,,,,,,16,0,0,0,0,0,0,1,1,0,11,0,0,12,2,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,77,847,72,685,496,"1,807",-6214257580196694439,0:45:26,6/12/2024 23:39:12,Bridge/Treasure,Other,2,1,"3,436",FALSE,,,,,,https://clips.twitch.tv/ArborealInspiringCrowPoooound-RDr3WYB7z735ka3q,https://clips.twitch.tv/StupidSpeedyYakPunchTrees--G0VWEjd4G_3QWbN,https://www.youtube.com/watch?v=Rvala3qFPdY,"pig nation, door digdown for iron but also finding diamonds, mineshaft to lava, very silly enter gathering lava from around ravine, creeper killed bat, very silly death from lava bucket + fall combo, ziglin on chalice, scuffed DK, treasured, didnt keep track of pearls til only a stack left, dug past ancient debris, forgot crafting table, eye went into mountain, ran out of fire res so set spawn by spawner  island non-exposed, deep sh, 4 bed 0 arrow enter, needed to axe but bugged dragon and died, return to sender, bt and library before reenter",
6/12/2024 17:40:02,Structureless,Lava Pool,Bastion,jungle_edge,0:21:20,0:00:22,0:04:11,0:05:37,0:07:17,0:13:08,0:15:45,,0:18:45,0:19:20,0:20:17,138,8,13,1,4,1,862,15,0,18,10,0,48,104,,,,,,,,,,,,,,,,,,13,0,0,4,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,6,0,0,6,4,0,0,0,0,0,0,0,8,326,3,11,6,"1,143",450450825751156724,0:20:17,6/12/2024 22:40:02,Stables,Zero Cycle,0,1,"3,435",FALSE,,,,,,,,https://www.youtube.com/watch?v=BvNKhdJrd6E,"jungle overworld next to ocean, played jungle for iron in caves but it was really bad, surface lava pool helped clutch, 2 pig good gap stables until going to triple, left on 15 obby, good blaze rates into 1.3 angle change, nailed back 103 0 while on phone with jules",
6/12/2024 17:10:51,Structureless,Magma Ravine,Bastion,wooded_hills,0:28:34,0:00:08,0:16:04,0:04:23,0:08:02,0:11:23,0:13:35,,0:21:48,0:22:30,0:26:16,132,8,16,0,0,0,"1,205",16,0,11,20,0,50,49,0,0,2,5,0,29,156,75,9,13,37,83,144,97,17,132,30,16,0,0,1,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,9,373,0,5,145,"1,118",-7753764098211129274,0:26:16,6/12/2024 22:10:51,Housing,Half Bow,0,1,"3,434",FALSE,,,,,,,,https://www.youtube.com/watch?v=BvNKhdJrd6E,"Didn't get any iron in caves, just sent it for fast enter, bad terrain to weird basaltion, go no iron at all in any chests (3.23%), got 11 pearls and played fort imbetween, pearl hung back to bastion, portaled out to cave for iron and needed forever to find it, barely got enough obi for 2nd portal, 800 blind, dragon killed pred",
6/12/2024 16:36:40,Structureless,Lava Pool,Bastion,wooded_hills,0:51:33,0:00:06,0:03:41,0:05:38,0:06:59,0:37:30,0:40:11,,0:43:18,0:43:25,0:49:14,254,10,15,3,30,4,"2,290",12,0,34,21,0,93,78,,,,,,,,,,,,,,,,,,15,0,0,1,1,4,0,1,4,0,7,1,0,5,1,0,0,0,9,12,3,0,0,8,15,0,0,0,0,0,0,0,37,758,3,85,224,"2,117",-1197923107613643671,0:49:14,6/12/2024 21:36:40,Bridge/Treasure,Perch,2,3,"3,433",FALSE,,,,,,https://clips.twitch.tv/PhilanthropicFragileShieldPeanutButterJellyTime-N6XGagmGuVyC5KFs,https://clips.twitch.tv/GentleSuspiciousWhaleThunBeast-5KR3P7E-w4y5L0xo,https://www.youtube.com/watch?v=BvNKhdJrd6E,"Needed 2 caves for iron, scuffed sub 6 enter, almost fell towering up to bastion, watched piglin yoinking pork, got treasured, died to fall after slipping off block after pearling, died again trying to pearl on bastion over lava, got everything needed from top only lost the 50/50 on diagonal 27 chunk fort, did big loop around, annoying ghast in warped fort, got 9 rods for no reason, 1st portal in village, 1.8k blind, ocean exposed portal room, needed fast perch for sub 45 but dragon was too slow, missed perch to being distracted, barely sub 50",
6/12/2024 15:38:06,Structureless,Lava Pool,Bastion,forest,0:29:03,0:00:11,0:03:38,0:06:16,0:07:38,0:12:56,0:16:27,,0:19:31,0:20:13,0:21:51,129,8,17,1,48,2,777,16,0,19,22,0,85,109,,,,,,,,,,,,,,,,,,17,0,0,0,0,0,0,0,1,0,3,1,0,2,2,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,2,361,0,3,60,895,-2988450429883276229,0:21:51,6/12/2024 20:38:06,Housing,Half Bow,0,1,"3,432",FALSE,,,,,,,,https://www.youtube.com/watch?v=BvNKhdJrd6E," First run with new monitor recommended by chat, jumped in lava for no reason, decided to go in skeleton nation cave for enter, ruined sprint crawl by placing lava bucket, barely got 20 obi, 29 chunk fort, 2.4k blind, nice RTA due to fixing monitor settings mid run",
6/11/2024 17:46:50,Structureless,Lava Pool,Bastion,wooded_hills,0:36:20,0:00:12,0:06:51,0:06:44,0:08:51,0:26:51,0:28:57,,0:32:36,0:33:36,0:35:16,84,14,11,1,5,5,"1,388",17,0,42,32,0,38,120,,,,,,,,,,,,,,,,,,11,0,0,0,1,0,0,0,3,0,5,0,0,2,1,1,0,0,7,0,0,0,0,3,16,0,0,3,0,10,0,0,17,597,14,135,464,"1,443",2467857369571326285,0:35:16,6/11/2024 22:46:50,Bridge/Treasure/Treasure/Treasure,Half Bow,0,0,"3,431",FALSE,,,,,,,,https://www.youtube.com/watch?v=INn0Xm3OVjI,"Had to fight 6 zombies before getting in cave, rare iron drop (1 in 120), took rare death.fell.accident.water damage??, slow enter, had to crank forever over lava to bastion, got no piglins in double single dk route, walked in lava for no reason, got treasured 3 times, scary magma cube moment in bottom, had to trade 2nd one, portaled out for food and got rolled, baby piglin instajoinked pork, 0.5 angle change, mineshaft stronghold",
6/11/2024 17:07:17,Full Shipwreck,Lava Pool,Bastion,plains,0:24:23,0:00:31,0:03:17,0:06:54,0:13:57,0:08:27,0:18:14,,0:21:34,0:21:58,0:23:48,131,8,16,0,2,0,900,16,0,18,13,0,40,15,2,0,2,5,41,68,172,16,11,22,22,72,131,217,45,125,20,16,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,11,0,0,0,0,0,0,0,33,316,26,"1,261",870,741,-554639712086436967,0:23:48,6/11/2024 22:07:17,Stables,Perch,0,2,"3,430",FALSE,,,,,,,,https://www.youtube.com/watch?v=INn0Xm3OVjI,"Saw lava pool in desert but no close iron source at all, went to far boat, sent enter on 5 bread and 2 sus stews, got rolled by buried rp, 30 chunk bastion, played fort first on the way, crafted wood axe just to throw it out, had to trade gap and triple for 10 obi, 1.1k blind, sent it for fast pearch, but dragon killed pred, totally forgot ground zero",
6/11/2024 16:40:32,Structureless,Lava Pool,Bastion,forest,0:19:57,0:00:10,0:04:09,0:05:22,0:07:14,0:11:00,0:13:50,,0:17:13,0:17:48,0:19:19,166,7,17,1,28,0,743,16,0,12,20,0,70,80,4,1,4,5,10,25,81,74,18,25,35,78,182,139,88,143,40,17,0,0,0,0,1,0,0,0,0,3,0,0,5,2,0,0,2,1,1,0,0,0,9,4,0,0,1,0,0,0,0,38,309,11,49,154,753,3434363957179018514,0:19:19,6/11/2024 21:40:32,Bridge,Half Bow,0,2,"3,429",FALSE,,,,,,,https://clips.twitch.tv/BillowingClearDelicataArsonNoSexy-nPdFOWtND1jhEg2G,https://www.youtube.com/watch?v=INn0Xm3OVjI,"Cheated' iron on dig for stone tools, dug straight into lava, poundy portaled, decent enter, leaves clutched up for terrain to bastion, played fort 'optimally' by blaze bedding blaze, 1.2k blind, 2nd portal into dungeon, back 100 zero wasn't happening, First sub 20 in miami",
6/11/2024 16:17:42,Structureless,Lava Pool,Bastion,mountains,0:31:55,0:00:20,0:03:13,0:08:22,0:09:23,0:17:48,0:20:34,,0:23:50,0:25:47,0:29:15,32,8,23,1,12,2,"1,137",16,1,28,10,0,110,14,,,,,,,,,,,,,,,,,,23,0,0,4,0,0,0,0,2,0,3,0,0,0,0,0,1,0,1,0,5,0,0,0,10,0,0,4,0,2,0,0,40,,,,,,-670215806515993970,0:29:15,6/11/2024 21:17:42,Housing/Treasure/Treasure,Other,0,1,"3,428",FALSE,,,,,,,,https://www.youtube.com/watch?v=INn0Xm3OVjI,"Ran past iron in cave and went deeper in it than necessary, needed forever to find gravel and food, found 16 diamonds before lava, entered in weird spot and mined backups first, got treasured twice, missed chance for netherite chestplate, 800 blind, almost died to trident guy at 1st portal and just sent it, placed obi at wrong side at zero, pearled into tower making life harder, picked dragon to death",
6/11/2024 15:40:36,Full Shipwreck,Lava Pool,Bastion,None,0:23:39,0:02:27,0:02:42,0:04:47,0:05:58,0:12:35,0:14:41,,0:19:25,0:19:52,0:21:44,156,8,11,1,30,0,942,18,0,18,20,0,48,57,1,1,2,8,39,55,45,48,16,32,42,71,204,82,53,195,41,11,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,13,291,28,156,52,727,3068630492044634608,0:21:44,6/11/2024 20:40:36,Treasure,Half Bow,0,1,"3,427",FALSE,,,,,,,,https://www.youtube.com/watch?v=INn0Xm3OVjI,"Highest spawn ever in no reset at y 204, avoided hayless desert village, did the dropper down, weird boat ocean ruin overlap, ripped feather falling 2 boots, played bottom first, almost trolled top route, far fort, 1.7k blind, overshot 2nd portal, not enough explosives for zero",
6/11/2024 15:11:27,Structureless,Lava Pool,Bastion,forest,0:37:25,0:00:15,0:03:23,0:07:28,0:10:39,0:24:11,0:26:44,,0:32:12,0:34:06,0:35:34,211,8,15,1,1,2,"1,494",19,1,25,22,0,71,110,,,,,,,,,,,,,,,,,,15,6,0,0,0,0,0,1,3,0,0,0,0,2,2,0,0,2,1,0,0,5,0,3,13,0,0,1,0,4,0,0,25,510,4,6,137,"1,957",-3058436727454695982,0:35:34,6/11/2024 20:11:27,Bridge/Treasure,Half Bow,0,2,"3,426",FALSE,,,,,,,,https://www.youtube.com/watch?v=INn0Xm3OVjI,"Found lava and iron on digdown, but was forced to kill chickens for food, parkour through basalt to bastion, used 1 obi as parcour block, got sauced out on trades, got treasured, traded for pearl restock, hole in oned pearl, hit zombie piglin mistaking it for blaze, sick blaze rates, 2.4k blind, preemptived 2 stronghold dungeons",
